ID,Name,Age,Nationality,Overall,Club,Value,Pos_simp,Weight,Finishing,Acceleration,Dribbling,Stamina,Strength,Vision,Positioning,GKReflexes,Height_cm
214325,J. Gómez,30,Colombia,63,Boyacá Chicó FC,€270K,MID,69.85,42.0,75.0,64.0,83.0,61.0,58.0,67.0,14.0,172.72
225589,J. Kerr,21,Scotland,63,St. Johnstone FC,€525K,DEF,74.84,32.0,62.0,52.0,63.0,73.0,48.0,52.0,12.0,180.34
178485,B. Olejnik,31,Austria,63,Mansfield Town,€220K,GK,83.01,11.0,40.0,11.0,20.0,67.0,20.0,16.0,63.0,187.96
224054,Chen Zhizhao,30,China PR,63,Guangzhou R&F; FC,€350K,MID,66.22,62.0,80.0,66.0,59.0,34.0,60.0,67.0,16.0,170.18
229942,A. Disasi,20,France,63,Stade de Reims,€550K,DEF,86.18,20.0,59.0,23.0,52.0,90.0,28.0,23.0,6.0,190.5
236342,N. Mileusnić,24,Australia,63,Adelaide United,€475K,ATT,71.21,60.0,89.0,65.0,71.0,63.0,57.0,58.0,15.0,180.34
238902,S. Al Khaibari,28,Saudi Arabia,63,Al Fayha,€300K,DEF,73.94,18.0,55.0,29.0,64.0,71.0,34.0,23.0,13.0,185.42
243510,O. Stijepović,18,Montenegro,63,Sampdoria,€750K,MID,68.04,52.0,67.0,68.0,50.0,48.0,60.0,60.0,11.0,177.8
202551,P. Ulvestad,27,Norway,63,Kristiansund BK,€350K,MID,84.82,49.0,52.0,53.0,71.0,77.0,54.0,52.0,16.0,193.04
224311,F. Børsting,23,Denmark,63,Aalborg BK,€525K,MID,73.94,56.0,69.0,65.0,75.0,74.0,53.0,58.0,7.0,182.88
231735,A. Fallatah,24,Saudi Arabia,63,Al Qadisiyah,€425K,DEF,69.85,35.0,53.0,34.0,65.0,69.0,26.0,26.0,7.0,180.34
239159,A. Riel,28,Denmark,63,Aarhus GF,€375K,ATT,73.03,60.0,82.0,62.0,66.0,62.0,55.0,59.0,15.0,182.88
187959,M. Peškovič,36,Slovakia,63,Cracovia,€50K,GK,88.0,11.0,32.0,27.0,23.0,50.0,50.0,11.0,62.0,187.96
211512,L. Hendrie,23,England,63,Grimsby Town,€400K,DEF,72.12,27.0,70.0,56.0,76.0,61.0,56.0,44.0,8.0,177.8
214072,F. Salinas,36,Chile,63,Unión La Calera,€50K,DEF,83.91,24.0,38.0,24.0,65.0,78.0,29.0,26.0,11.0,187.96
244024,O. Batista Meier,17,Germany,63,FC Bayern München,€725K,MID,59.87,60.0,76.0,74.0,59.0,42.0,58.0,57.0,6.0,177.8
231993,Chi Wenyi,30,China PR,63,Beijing Sinobo Guoan FC,€240K,GK,69.85,7.0,15.0,7.0,25.0,53.0,25.0,8.0,64.0,182.88
188985,L. Kalludra,26,Sweden,63,Kristiansund BK,€425K,MID,68.04,58.0,78.0,67.0,73.0,55.0,64.0,62.0,16.0,170.18
222266,J. Bartosz,21,Poland,63,Wisła Kraków,€525K,DEF,76.2,62.0,84.0,61.0,77.0,77.0,46.0,55.0,9.0,182.88
228410,D. Iversen,20,Denmark,63,Oldham Athletic,€525K,GK,84.82,14.0,40.0,11.0,44.0,67.0,33.0,14.0,66.0,190.5
233018,Kim Dae Won,21,Korea Republic,63,Daegu FC,€650K,ATT,63.96,59.0,80.0,62.0,64.0,59.0,62.0,67.0,12.0,172.72
234298,N. Alho,25,Finland,63,HJK Helsinki,€450K,ATT,76.2,50.0,81.0,64.0,68.0,58.0,56.0,49.0,14.0,172.72
176442,R. Milsom,31,England,63,Notts County,€325K,MID,72.12,61.0,63.0,59.0,77.0,78.0,60.0,61.0,16.0,177.8
245562,R. Domínguez,21,El Salvador,63,Vancouver Whitecaps FC,€575K,DEF,82.1,22.0,62.0,33.0,62.0,72.0,33.0,24.0,6.0,177.8
53818,M. Bloomfield,34,England,63,Wycombe Wanderers,€180K,MID,73.03,48.0,64.0,58.0,89.0,65.0,63.0,55.0,16.0,172.72
244283,M. Büyüksakarya,23,Germany,63,VfR Aalen,€400K,DEF,69.85,41.0,77.0,61.0,74.0,55.0,40.0,49.0,5.0,172.72
221244,J. Ramos,25,Colombia,63,Deportes Tolima,€450K,MID,79.83,60.0,69.0,65.0,76.0,78.0,58.0,64.0,12.0,182.88
229436,S. Gartenmann,21,Denmark,63,SønderjyskE,€525K,DEF,83.01,22.0,53.0,48.0,68.0,76.0,54.0,53.0,14.0,185.42
242492,J. Medina,23,Colombia,63,Real Zaragoza,€525K,MID,73.94,62.0,76.0,60.0,57.0,55.0,57.0,58.0,8.0,180.34
200253,J. Lindberg,29,Sweden,63,IK Sirius,€375K,ATT,69.85,62.0,64.0,63.0,68.0,59.0,67.0,63.0,14.0,177.8
201277,M. Nielsen,27,Denmark,63,AC Horsens,€350K,DEF,79.83,39.0,54.0,54.0,64.0,75.0,42.0,39.0,16.0,187.96
200510,Dioni,28,Spain,63,Lech Poznań,€375K,ATT,82.1,64.0,54.0,64.0,58.0,82.0,41.0,65.0,16.0,182.88
201534,N. Jüllich,28,Germany,63,SG Sonnenhof Großaspach,€375K,MID,69.85,53.0,65.0,61.0,72.0,64.0,57.0,54.0,14.0,182.88
231486,A. Jafar,24,Saudi Arabia,63,Al Hazem,€475K,MID,62.14,52.0,89.0,66.0,51.0,64.0,47.0,61.0,14.0,165.1
242238,O. Solet,18,France,63,Olympique Lyonnais,€675K,DEF,81.19,25.0,68.0,56.0,67.0,78.0,56.0,30.0,15.0,193.04
147007,Jaime Gavilán,33,Spain,63,AD Alcorcón,€220K,MID,74.84,61.0,66.0,64.0,62.0,61.0,66.0,64.0,8.0,177.8
219967,D. Hładun,22,Poland,63,Zagłębie Lubin,€350K,GK,77.11,13.0,33.0,15.0,33.0,38.0,35.0,11.0,63.0,190.5
163135,M. Tørnes,32,Denmark,63,Vendsyssel FF,€210K,GK,83.91,13.0,62.0,14.0,30.0,64.0,51.0,15.0,65.0,187.96
232511,S. Sasaki,28,Japan,63,Sanfrecce Hiroshima,€290K,DEF,69.85,29.0,70.0,62.0,30.0,56.0,37.0,29.0,8.0,175.26
196159,E. González,36,Colombia,63,Jaguares de Córdoba,€40K,DEF,68.95,34.0,52.0,61.0,55.0,64.0,47.0,51.0,16.0,175.26
203328,S. Hoskins,25,England,63,Northampton Town,€450K,ATT,67.13,58.0,88.0,64.0,70.0,58.0,52.0,59.0,16.0,172.72
221504,A. Kovar,24,United States,63,Los Angeles FC,€475K,MID,73.94,55.0,64.0,62.0,60.0,65.0,59.0,63.0,14.0,177.8
205377,D. Léon,25,France,63,Stade Brestois 29,€350K,GK,88.0,19.0,48.0,14.0,20.0,79.0,40.0,15.0,65.0,185.42
234049,B. Niasse,21,Senegal,63,KAS Eupen,€400K,GK,64.86,8.0,24.0,13.0,27.0,38.0,34.0,4.0,65.0,195.58
177473,D. Loft,31,England,63,Shrewsbury,€325K,MID,77.11,58.0,44.0,64.0,65.0,73.0,61.0,54.0,16.0,182.88
244033,R. Serena,21,Italy,63,Padova,€550K,MID,69.85,47.0,77.0,64.0,78.0,64.0,55.0,53.0,10.0,172.72
244545,Valdu Té,20,Guinea Bissau,63,Vitória de Setúbal,€550K,ATT,79.83,68.0,51.0,55.0,51.0,74.0,50.0,62.0,10.0,187.96
203842,M. Fitzgerald,29,Japan,63,Kawasaki Frontale,€290K,DEF,82.1,37.0,61.0,45.0,66.0,87.0,40.0,41.0,7.0,185.42
225090,Sergio Buenacasa,22,Spain,63,RCD Mallorca,€525K,ATT,73.03,68.0,68.0,66.0,56.0,59.0,41.0,63.0,8.0,182.88
239170,V. Hammershøj-Mistrati,26,Denmark,63,Hobro IK,€450K,MID,76.2,45.0,57.0,58.0,81.0,56.0,57.0,58.0,12.0,177.8
199747,J. Lauridsen,27,Denmark,63,Esbjerg fB,€350K,DEF,76.2,42.0,72.0,54.0,75.0,63.0,56.0,60.0,12.0,180.34
242499,D. Smuga,21,Poland,63,Górnik Zabrze,€575K,ATT,78.02,62.0,77.0,63.0,72.0,61.0,59.0,63.0,12.0,182.88
243523,S. Suganuma,28,Japan,63,Gamba Osaka,€325K,DEF,78.02,22.0,63.0,30.0,62.0,72.0,30.0,30.0,14.0,182.88
208196,M. Aceval,35,Chile,63,Club Deportes Temuco,€80K,DEF,88.0,39.0,41.0,51.0,65.0,77.0,38.0,35.0,12.0,182.88
210244,L. Angol,23,England,63,Shrewsbury,€500K,ATT,74.84,62.0,79.0,59.0,76.0,69.0,57.0,58.0,9.0,187.96
213316,Lee Kwang Sun,28,Korea Republic,63,Jeju United FC,€375K,ATT,88.9,62.0,61.0,59.0,72.0,91.0,57.0,66.0,15.0,193.04
236868,Arribas,19,Spain,63,AD Alcorcón,€650K,ATT,68.04,67.0,61.0,62.0,48.0,56.0,49.0,70.0,11.0,177.8
195396,L. Tankulic,27,Germany,63,SV Meppen,€425K,MID,77.11,59.0,71.0,56.0,69.0,73.0,49.0,59.0,8.0,182.88
223557,M. Madri,28,France,63,Racing Club de Lens,€375K,ATT,64.86,61.0,76.0,65.0,71.0,66.0,63.0,64.0,6.0,175.26
229189,C. Tirard,22,France,63,Grenoble Foot 38,€525K,ATT,68.95,60.0,73.0,65.0,56.0,46.0,55.0,59.0,13.0,175.26
230214,Luis Paezinho,34,Brazil,63,Santos,€110K,DEF,74.84,25.0,64.0,23.0,40.0,53.0,38.0,23.0,18.0,182.88
237382,F. Melegoni,19,Italy,63,Pescara,€775K,MID,73.94,53.0,62.0,60.0,47.0,52.0,69.0,55.0,7.0,185.42
243014,B. Mbeumo,18,France,63,ESTAC Troyes,€750K,MID,74.84,66.0,79.0,72.0,34.0,30.0,56.0,59.0,14.0,172.72
243526,M. Müldür,19,Turkey,63,SK Rapid Wien,€625K,DEF,74.84,38.0,78.0,45.0,68.0,69.0,30.0,26.0,7.0,185.42
244038,A. Cisco,19,Italy,63,Padova,€575K,ATT,73.94,62.0,74.0,66.0,50.0,52.0,64.0,58.0,13.0,182.88
244806,P. Martínez,21,Paraguay,63,Club Atlético Lanús,€600K,ATT,67.13,59.0,81.0,68.0,49.0,52.0,55.0,56.0,10.0,180.34
221767,K. Choi,23,Korea Republic,63,Karlsruher SC,€525K,ATT,71.21,64.0,77.0,69.0,58.0,45.0,49.0,63.0,13.0,175.26
227143,D. Gómez,26,Colombia,63,Rionegro Águilas,€400K,MID,69.85,60.0,71.0,67.0,41.0,51.0,65.0,64.0,8.0,175.26
165447,E. Børufsen,30,Norway,63,IK Start,€350K,ATT,83.01,60.0,75.0,62.0,81.0,77.0,67.0,64.0,11.0,177.8
239943,C. González,26,Mexico,63,Club León,€450K,ATT,74.84,67.0,60.0,61.0,53.0,75.0,51.0,51.0,6.0,177.8
202312,C. Bolger,26,Republic of Ireland,63,Fleetwood Town,€400K,DEF,78.02,32.0,60.0,22.0,54.0,83.0,43.0,24.0,8.0,193.04
215112,R. Contreras,22,Argentina,63,CD Antofagasta,€550K,ATT,83.91,64.0,62.0,58.0,69.0,80.0,51.0,71.0,14.0,185.42
154696,G. Bartczak,33,Poland,63,Miedź Legnica,€140K,DEF,74.84,42.0,72.0,59.0,80.0,69.0,62.0,49.0,7.0,182.88
239432,A. Grbic,21,Austria,63,SCR Altach,€525K,ATT,82.1,61.0,71.0,57.0,61.0,75.0,52.0,62.0,10.0,187.96
241992,G. Cortez,22,Ecuador,63,Lobos BUAP,€550K,MID,69.85,54.0,69.0,68.0,82.0,58.0,60.0,62.0,6.0,177.8
244040,P. Schmidt,24,Germany,63,1. FC Heidenheim 1846,€500K,ATT,83.01,69.0,64.0,52.0,55.0,69.0,37.0,65.0,7.0,185.42
210249,F. Dhia Putros,24,Iraq,63,Hobro IK,€425K,DEF,77.11,58.0,72.0,52.0,69.0,66.0,55.0,55.0,7.0,180.34
214345,D. Valencia,27,Colombia,63,Alianza Petrolera,€350K,DEF,83.01,24.0,50.0,28.0,55.0,77.0,35.0,29.0,15.0,187.96
228681,F. Sierralta,21,Chile,63,Parma,€725K,DEF,83.01,30.0,54.0,46.0,58.0,86.0,33.0,23.0,13.0,190.5
233033,M. Minetti,29,Argentina,63,Patronato,€290K,MID,82.1,37.0,48.0,53.0,72.0,76.0,48.0,55.0,10.0,185.42
174665,A. Kokoszka,31,Poland,63,Zagłębie Sosnowiec,€250K,DEF,82.1,31.0,68.0,47.0,62.0,77.0,46.0,30.0,11.0,187.96
241993,O. Steurer,23,Germany,63,1. FC Heidenheim 1846,€500K,DEF,83.91,26.0,57.0,39.0,58.0,74.0,38.0,31.0,15.0,190.5
229194,A. Georgen,19,France,63,Paris Saint-Germain,€700K,DEF,67.13,48.0,75.0,65.0,55.0,56.0,43.0,55.0,14.0,172.72
239946,J. Valadez,22,Mexico,63,Monarcas Morelia,€400K,DEF,76.2,34.0,50.0,51.0,40.0,61.0,30.0,37.0,7.0,177.8
180810,J. Mareš,31,Czech Republic,63,Zagłębie Lubin,€325K,ATT,78.93,62.0,68.0,72.0,67.0,72.0,62.0,61.0,14.0,182.88
220491,E. Gyasi,24,Ghana,63,Spezia,€450K,ATT,74.84,50.0,77.0,73.0,69.0,55.0,54.0,53.0,6.0,180.34
229707,J. Lewis,21,United States,63,New York City FC,€800K,ATT,68.04,63.0,76.0,68.0,52.0,49.0,48.0,61.0,14.0,170.18
232011,J. McCrary,24,United States,63,Seattle Sounders FC,€400K,DEF,74.84,31.0,77.0,53.0,79.0,65.0,43.0,40.0,10.0,175.26
238667,A. Odabas,24,Germany,63, SSV Jahn Regensburg,€425K,DEF,78.02,20.0,69.0,25.0,52.0,74.0,31.0,25.0,8.0,187.96
239179,Z. Arsenić,24,Croatia,63,Wisła Kraków,€450K,DEF,74.84,32.0,60.0,53.0,63.0,72.0,37.0,38.0,10.0,187.96
190539,P. Engblom,26,Sweden,63,Sandefjord Fotball,€450K,ATT,74.84,61.0,67.0,56.0,74.0,68.0,57.0,66.0,10.0,182.88
216396,R. González,23,Mexico,63,U.N.A.M.,€525K,DEF,74.84,27.0,67.0,35.0,55.0,64.0,32.0,28.0,6.0,182.88
243788,A. Mucolli,18,Albania,63,Vejle Boldklub,€750K,MID,69.85,47.0,74.0,65.0,67.0,48.0,66.0,60.0,11.0,175.26
235597,M. Al Anazi,28,Saudi Arabia,63,Al Batin,€260K,GK,79.83,15.0,25.0,16.0,20.0,38.0,49.0,15.0,66.0,177.8
238925,D. Ernst,27,Germany,63,SC Fortuna Köln,€300K,DEF,72.12,36.0,72.0,47.0,88.0,59.0,39.0,45.0,8.0,177.8
193357,L. Hodson,26,Northern Ireland,63,St. Mirren,€350K,DEF,71.21,42.0,72.0,59.0,79.0,62.0,48.0,51.0,13.0,175.26
193613,J. Hanson,30,England,63,AFC Wimbledon,€350K,ATT,78.02,61.0,28.0,43.0,83.0,91.0,54.0,67.0,7.0,193.04
221007,G. Hauche,25,Argentina,63,New England Revolution,€500K,MID,73.94,70.0,67.0,67.0,71.0,59.0,46.0,61.0,9.0,180.34
232527,D. Schmidt,25,Argentina,63,San Martin de Tucumán,€425K,DEF,82.1,31.0,58.0,49.0,66.0,73.0,30.0,49.0,14.0,182.88
234831,N. Rieble,22,Germany,63,FC Hansa Rostock,€425K,DEF,79.83,33.0,67.0,62.0,73.0,64.0,52.0,40.0,12.0,182.88
242767,L. Napoleone,24,Belgium,63,Royal Excel Mouscron,€500K,MID,76.2,60.0,75.0,63.0,67.0,70.0,60.0,62.0,11.0,180.34
223568,G. Zajkov,23,FYR Macedonia,63,Sporting de Charleroi,€425K,DEF,82.1,19.0,35.0,38.0,34.0,76.0,35.0,26.0,13.0,185.42
225872,J. McGrath,21,Republic of Ireland,63,Dundalk,€600K,MID,69.85,59.0,79.0,64.0,79.0,65.0,60.0,57.0,10.0,175.26
166736,M. Andersen,32,Norway,63,Tromsø IL,€290K,MID,71.21,59.0,72.0,59.0,73.0,72.0,58.0,59.0,7.0,177.8
242256,E. Calvillo,20,United States,63,San Jose Earthquakes,€575K,MID,63.96,49.0,66.0,61.0,71.0,47.0,59.0,49.0,13.0,170.18
226129,J. Gorenc Stanković,22,Slovenia,63,Huddersfield Town,€625K,DEF,78.02,43.0,50.0,53.0,58.0,69.0,58.0,46.0,7.0,190.5
235089,Y. Nogami,27,Japan,63,Sanfrecce Hiroshima,€375K,DEF,72.12,22.0,59.0,58.0,60.0,71.0,28.0,26.0,10.0,180.34
229970,L. Soares,24,France,63,Clermont Foot 63,€375K,DEF,68.04,48.0,68.0,52.0,71.0,66.0,41.0,48.0,14.0,175.26
204371,H. Ben Moussa,26,Morocco,63,FC Emmen,€450K,MID,73.94,56.0,72.0,67.0,67.0,62.0,69.0,59.0,10.0,180.34
236883,M. Anderson,20,Iceland,63,Excelsior,€700K,MID,68.95,56.0,90.0,65.0,68.0,44.0,50.0,57.0,12.0,180.34
191827,Yoo Hyun,33,Korea Republic,63,FC Seoul,€190K,GK,82.1,11.0,54.0,12.0,30.0,30.0,63.0,14.0,63.0,182.88
228692,H. Jafry,26,Saudi Arabia,63,Al Fayha,€325K,MID,68.95,36.0,62.0,57.0,74.0,70.0,60.0,49.0,12.0,177.8
233812,A. Lucoqui,20,Germany,63,DSC Arminia Bielefeld,€525K,DEF,74.84,24.0,75.0,67.0,78.0,67.0,44.0,52.0,12.0,180.34
175956,T. Jacobsen,34,Norway,63,FK Bodø/Glimt,€100K,DEF,76.2,43.0,62.0,52.0,64.0,68.0,41.0,52.0,11.0,175.26
242004,Jeon Se Jin,18,Korea Republic,63,Suwon Samsung Bluewings,€625K,ATT,69.85,65.0,77.0,65.0,60.0,53.0,56.0,63.0,13.0,182.88
242516,C. Gakpo,19,Netherlands,63,PSV,€800K,ATT,76.2,64.0,74.0,73.0,50.0,64.0,61.0,59.0,5.0,187.96
244564,J. Carolina,19,Curacao,63,NAC Breda,€525K,DEF,73.94,33.0,74.0,53.0,72.0,66.0,43.0,50.0,14.0,177.8
244820,S. Gölles,26,Austria,63,Wolfsberger AC,€350K,DEF,82.1,27.0,75.0,63.0,74.0,74.0,40.0,48.0,12.0,187.96
118868,C. Källqvist,34,Sweden,63,BK Häcken,€150K,GK,96.16,11.0,23.0,22.0,30.0,80.0,54.0,14.0,59.0,193.04
198229,F. Doré,29,Congo,63,Angers SCO,€375K,ATT,84.82,62.0,55.0,62.0,65.0,77.0,46.0,59.0,10.0,193.04
213589,J. Muñoz,27,Chile,63,Audax Italiano,€290K,GK,82.1,16.0,47.0,13.0,33.0,63.0,48.0,17.0,65.0,180.34
19541,G. Morris,34,England,63,Crawley Town,€150K,GK,69.85,15.0,42.0,14.0,30.0,63.0,34.0,14.0,66.0,182.88
221525,S. Nelson,22,England,63,Swindon Town,€450K,DEF,74.84,23.0,48.0,38.0,62.0,71.0,30.0,23.0,15.0,185.42
236885,B. Vazquez,19,United States,63,Atlanta United,€700K,ATT,78.93,60.0,69.0,54.0,47.0,79.0,50.0,62.0,15.0,190.5
241237,F. Kanoute,19,Senegal,63,Pescara,€775K,MID,78.02,40.0,57.0,64.0,69.0,76.0,58.0,39.0,12.0,185.42
244821,M. Ramírez,28,Colombia,63,Patriotas Boyacá FC,€375K,MID,71.21,56.0,75.0,56.0,56.0,67.0,49.0,68.0,11.0,172.72
245077,M. Chinellato,26,Italy,63,Padova,€450K,ATT,82.1,59.0,58.0,55.0,65.0,77.0,52.0,61.0,10.0,187.96
209750,I. Lawlor,23,Republic of Ireland,63,Doncaster Rovers,€400K,GK,79.83,13.0,43.0,21.0,28.0,72.0,43.0,14.0,64.0,193.04
210006,T. Dähne,24,Germany,63,Wisła Płock,€350K,GK,83.91,14.0,57.0,12.0,38.0,72.0,16.0,17.0,67.0,193.04
221270,G. Lefebvre,24,France,63,Red Star FC,€450K,MID,63.05,54.0,66.0,59.0,71.0,40.0,59.0,63.0,10.0,175.26
227926,T. Worra,25,United States,63,DC United,€325K,GK,78.93,17.0,47.0,18.0,45.0,65.0,11.0,15.0,66.0,190.5
242006,D. Hashioka,19,Japan,63,Urawa Red Diamonds,€550K,MID,74.84,48.0,73.0,63.0,79.0,74.0,54.0,61.0,6.0,182.88
214104,H. Gómez,26,Colombia,63,Atlético Bucaramanga,€375K,DEF,76.2,47.0,63.0,53.0,72.0,65.0,34.0,47.0,13.0,175.26
27480,T. Zwarthoed,35,Netherlands,63,NAC Breda,€90K,GK,88.9,4.0,34.0,13.0,26.0,57.0,36.0,14.0,53.0,187.96
170072,T. Robinson,29,Jamaica,63,Southend United,€375K,ATT,63.96,62.0,81.0,62.0,73.0,67.0,56.0,62.0,6.0,175.26
235608,S. Al Mutairi,28,Saudi Arabia,63,Al Batin,€300K,DEF,79.83,21.0,49.0,31.0,74.0,80.0,32.0,22.0,14.0,182.88
232793,T. Kanai,28,Japan,63,Nagoya Grampus,€290K,DEF,69.85,58.0,60.0,64.0,77.0,70.0,25.0,21.0,6.0,175.26
242265,M. Obafemi,17,Republic of Ireland,63,Southampton,€750K,ATT,71.21,62.0,82.0,55.0,55.0,52.0,56.0,65.0,9.0,170.18
199770,M. Maak,26,Austria,63,FC Wacker Innsbruck,€400K,DEF,87.09,26.0,34.0,54.0,62.0,88.0,49.0,37.0,11.0,190.5
221274,Y. Mbombo,24,Belgium,63,Royal Excel Mouscron,€500K,ATT,78.02,63.0,79.0,64.0,62.0,63.0,46.0,58.0,7.0,177.8
226650,Kim Won Gun,26,Korea Republic,63,FC Seoul,€350K,DEF,77.11,31.0,71.0,43.0,64.0,68.0,49.0,36.0,13.0,185.42
244570,O. León,18,Mexico,63,Club América,€575K,DEF,88.0,31.0,68.0,44.0,62.0,80.0,28.0,26.0,14.0,187.96
221531,M. Maroši,24,Slovakia,63,Doncaster Rovers,€350K,GK,79.83,16.0,40.0,13.0,27.0,67.0,25.0,17.0,63.0,190.5
222299,Jin Taiyan,28,China PR,63,Beijing Sinobo Guoan FC,€290K,DEF,62.14,27.0,81.0,64.0,68.0,43.0,38.0,54.0,12.0,175.26
226139,J. Tamimi,23,Jordan,63,GIF Sundsvall,€425K,DEF,74.84,36.0,70.0,62.0,75.0,60.0,42.0,43.0,7.0,175.26
234843,M. Leitsch,20,Germany,63,VfL Bochum 1848,€625K,DEF,74.84,29.0,66.0,55.0,67.0,74.0,40.0,44.0,12.0,187.96
244571,D. Zamora,20,Mexico,63,Club América,€625K,DEF,78.02,23.0,70.0,54.0,59.0,70.0,31.0,33.0,12.0,185.42
242268,C. Özkan,18,Germany,63,DSC Arminia Bielefeld,€575K,DEF,69.85,32.0,74.0,59.0,62.0,66.0,48.0,52.0,11.0,182.88
243036,Jaime Sierra,20,Spain,63,CD Leganés,€700K,MID,63.05,54.0,54.0,63.0,40.0,48.0,69.0,57.0,14.0,175.26
208989,F. Ladapo,25,Nigeria,63,Plymouth Argyle,€475K,ATT,78.93,57.0,78.0,59.0,71.0,77.0,45.0,64.0,9.0,182.88
221789,Gwon Wan Gyu,26,Korea Republic,63,Sangju Sangmu FC,€350K,DEF,76.2,24.0,82.0,56.0,65.0,67.0,57.0,72.0,15.0,182.88
239453,S. Furtado,23,France,63,US Orléans Loiret Football,€400K,DEF,68.04,42.0,77.0,65.0,68.0,41.0,55.0,42.0,9.0,175.26
240733,G. Pinto,26,Italy,63,Parma,€350K,DEF,76.2,38.0,79.0,64.0,79.0,58.0,52.0,58.0,8.0,182.88
242013,Carlos Cordero,21,Spain,63,Real Sporting de Gijón,€500K,DEF,76.2,28.0,71.0,45.0,73.0,57.0,40.0,51.0,6.0,180.34
244829,M. Collao,20,Chile,63,CD Antofagasta,€800K,MID,67.13,58.0,60.0,62.0,67.0,36.0,61.0,61.0,10.0,172.72
200286,K. Mellor,27,England,63,Bradford City,€350K,DEF,74.84,36.0,71.0,61.0,78.0,72.0,46.0,62.0,16.0,187.96
206430,J. Pigott,24,England,63,AFC Wimbledon,€500K,ATT,59.87,62.0,69.0,60.0,65.0,74.0,45.0,64.0,7.0,182.88
226654,S. Ring,23,Sweden,63,Örebro SK,€450K,DEF,73.94,31.0,73.0,59.0,71.0,61.0,62.0,43.0,7.0,177.8
234846,S. Müller,22,Germany,63,Karlsruher SC,€400K,GK,82.1,8.0,16.0,12.0,20.0,66.0,41.0,7.0,67.0,190.5
240222,C. Díaz,22,Chile,63,Curicó Unido,€475K,DEF,66.22,38.0,71.0,49.0,76.0,65.0,45.0,61.0,6.0,180.34
212319,Park Hee Seong,28,Korea Republic,63,FC Seoul,€375K,ATT,79.83,65.0,59.0,61.0,67.0,77.0,47.0,68.0,11.0,187.96
242527,S. Ambrosius,19,Germany,63,Hamburger SV,€725K,DEF,79.83,25.0,64.0,37.0,55.0,71.0,32.0,29.0,6.0,182.88
207968,B. Gaul,28,United States,63,FSV Zwickau,€300K,MID,91.17,29.0,51.0,40.0,58.0,86.0,43.0,39.0,14.0,195.58
226656,E. Gertmonas,22,Lithuania,63,Stade Rennais FC,€500K,GK,92.08,17.0,49.0,15.0,36.0,80.0,14.0,20.0,71.0,193.04
233056,D. Cleary,22,Republic of Ireland,63,Dundalk,€500K,DEF,72.12,24.0,59.0,38.0,64.0,71.0,27.0,25.0,6.0,182.88
239200,T. Halilović,23,Croatia,63,Wisła Kraków,€525K,MID,69.85,49.0,74.0,63.0,64.0,66.0,68.0,57.0,9.0,175.26
244832,S. Ferreira,20,Paraguay,63,Monarcas Morelia,€500K,ATT,78.02,62.0,54.0,70.0,52.0,60.0,55.0,59.0,8.0,180.34
182112,V. Lia,33,Australia,63,Adelaide United,€150K,MID,73.03,46.0,43.0,49.0,80.0,78.0,63.0,50.0,6.0,177.8
183648,C. Kröpfl,28,Austria,63,TSV Hartberg,€375K,MID,73.03,57.0,83.0,68.0,74.0,41.0,46.0,45.0,10.0,170.18
212065,Jeong Dong Ho,28,Korea Republic,63,Ulsan Hyundai FC,€290K,DEF,68.04,21.0,76.0,62.0,55.0,61.0,58.0,67.0,12.0,175.26
244833,C. Zamudio,20,Mexico,63,Monarcas Morelia,€525K,ATT,73.03,62.0,71.0,67.0,55.0,50.0,57.0,61.0,12.0,172.72
221538,W. Nightingale,22,England,63,AFC Wimbledon,€475K,DEF,83.91,19.0,68.0,31.0,67.0,74.0,28.0,30.0,16.0,185.42
189282,A. Leitch-Smith,28,England,63,Morecambe,€375K,MID,74.84,61.0,79.0,57.0,73.0,62.0,58.0,67.0,7.0,172.72
222051,Kim Dae Jung,25,Korea Republic,63,Incheon United FC,€425K,DEF,83.01,51.0,37.0,51.0,60.0,84.0,47.0,58.0,10.0,187.96
230499,Maicon Sampinho,26,Brazil,63,Chapecoense,€400K,ATT,81.19,60.0,59.0,73.0,66.0,67.0,72.0,68.0,8.0,180.34
238947,J. Gerlach,28,Germany,63,FC Carl Zeiss Jena,€325K,DEF,74.84,17.0,55.0,33.0,64.0,79.0,31.0,29.0,9.0,193.04
50531,O. Storflor,38,Norway,63,Ranheim Fotball,€120K,ATT,74.84,54.0,60.0,61.0,49.0,63.0,66.0,67.0,14.0,180.34
207460,M. Ovenstad,24,Norway,63,Strømsgodset IF,€500K,MID,69.85,49.0,74.0,59.0,73.0,62.0,67.0,58.0,12.0,182.88
214372,W. Díaz,40,Colombia,63,Jaguares de Córdoba,€0,DEF,76.2,19.0,32.0,38.0,31.0,72.0,29.0,30.0,9.0,177.8
220517,F. Di Mariano,22,Italy,63,Venezia FC,€525K,ATT,68.04,59.0,65.0,68.0,55.0,47.0,62.0,61.0,7.0,177.8
229477,M. Bähre,22,Germany,63,Barnsley,€575K,MID,69.85,63.0,74.0,66.0,43.0,48.0,62.0,55.0,13.0,177.8
239461,J. Castillo,23,Mexico,63,U.N.A.M.,€375K,GK,83.01,5.0,24.0,7.0,27.0,62.0,23.0,4.0,63.0,187.96
188261,T. Salamon,29,Austria,63,FK Austria Wien,€280K,DEF,73.94,55.0,65.0,62.0,76.0,56.0,63.0,63.0,16.0,175.26
